uniref,md5
UniRef90_U6SPP9,ab3d202c6ac1861d61d7e0bb1a5f73f7
UniRef90_A0A4R3MEX7,a8baf272bd202e5702af7e122b705188
UniRef90_A0A139N3B0,30a720e749fab0e2e5003894e65d25ca
UniRef90_A0A6B3SZD9,f58db8dbc77e104c8fc65a816f4f0d63
UniRef90_A0A428N6V0,99d8132d80135125d613c9eb9e1aefce
UniRef90_A0A4R1MJP4,1ac3b18b0de9bab696cfe4fed075d9be
UniRef90_UPI000BB94BF3,de97965416ee23f77a5aa9d6460d03c6
UniRef90_UPI0014258AAA,6be09a73f32726a3639a22bb0a25ae67
UniRef90_UPI00168548CF,d5c343cc80a8a08514815a3ffaa3f474
UniRef90_A0A1B8E445,68a06308cf90057da22673ca0d204d3a
UniRef90_A0A764MZD0,b4afa6ffc6545a7724df59aa95559903
UniRef90_A0A5C4XJE8,ca9490e57f7547d67445e18aa3f110c6
UniRef90_A0A1B9N5U9,0eeb77ce908396280d70695cbddf6ff4
UniRef90_A0A235H3J3,b648bcaa1e8f3eca6efd8094266c0143
UniRef90_A0A7C6KPY0,221c4baf4920229d1d65bff1c4845a47
UniRef90_A0A5D4TT53,f2f86237bc6a137065dd8cf356b5cc36
UniRef90_A0A3A9K3J7,6e3b6e73453655c13832d59a7fa6260b
UniRef90_UPI000DF42D84,9339d7ff2548e725a2aeb9b1072936ae
UniRef90_UPI001A963658,e2bb23c3b35e256bf54e3d436a5558af
UniRef90_A0A2T3BBM1,c6373859873f0309e2af9ea4bfd2d1c4
UniRef90_A0A830BTQ1,8ea6a7023de6eb9c67c16ed7f2c9b77d
UniRef90_A0A4S8KDE8,6c1266028e94105fe0f8accbe0bc600f
UniRef90_A0A5Z1ZN96,8e14f9e6da3a3e2330135a9fb47795e5
UniRef90_A0A3D5UF81,5cfdfd7affacab0d8dc468b74eb0af1f
UniRef90_A0A402SXH0,3ad4b64eef02d0a55c6c20142a07feee
UniRef90_UPI00135B384A,6707b27e62d6314aeef57653dfd6327e
UniRef90_A0A6P3ZG10,a7d235cdc79c1fd5224f88af0eee736a
UniRef90_A0A833D6C4,b2b8c479c20144d9fd96cb602bf03339
UniRef90_A0A2D6JKK8,6c367a3bd1e70d7753db96cd4b2166d7
UniRef90_A0A7G2ERM6,e0f9b8ac98087406ea801e6d1ee78c8b
UniRef90_A0A022PUH0,11651d0675bb701c98f0dc36f845fa51
UniRef90_UPI000D1CC3CA,e57e8f1be3f24cb73d1503282d63870e
UniRef90_A0A4Y7L089,f14394d1cc81e2b6acb0713f77acd231
UniRef90_UPI001123C877,c7130c00e08bb18c264d5d074ecb1f83
UniRef90_UPI0012EE5828,882282e8f879eda379f1c6e2871143ed
UniRef90_UPI0013DFC6D5,f0f5b3984555d1955d6323bc854858f2
UniRef90_A0A3P7NYV6,e64b3fcbed514b5429304add311b8bc4
UniRef90_A0A3B9JGJ2,63318ad7cfc65b94911e6fd4f9ca7427
UniRef90_UPI00189CE93C,467008172bda34637d5356dc4de36993
UniRef90_A0A4S8K5G3,d8efb2a5c37e1a66933e6ea592d1333f
UniRef90_A0A7J6HKI8,41735ddda8a1e8f85c55d9c9d990aa49
UniRef90_A0A7N2QXU9,832ca8e1d8cc6403d4ebd5215af9c12b
UniRef90_A0A540LXR4,eaf314a169380dd762f75d450d0f50ec
UniRef90_A0A2N5NDC9,e62b34fa07950af23240e537b6424e5d
UniRef90_UPI00053C2A35,6acac4462f8814ab5a87a0cea0a47ab1
UniRef90_A0A1G5RK27,6a70888d3f382eed9b6ad929e704766d
UniRef90_A0A287AI55,a806089bff9c6650e51abb4bf3aa0062
UniRef90_A0A6A5X045,f0bbfa2dfcad9a13549bd560dc6c1467
UniRef90_A0A6A6UIE2,f15b0bf0dda68e85af078a8684e98093
UniRef90_A0A7M7T1U0,250da89534c43f91f13d143f45435d08
UniRef90_A0A6P5YTD4,589de4ad7469c78e2926971050116ce6
UniRef90_A6WGA1,af50345b4833fd7c12da574cf696c3f9
UniRef90_A0A2P6SLB3,708062754ecb835f8afd2d2b2cff19a3
UniRef90_A0A7V8PI52,0b6dca751d1013217858913306f55ad8
UniRef90_UPI00125DC94B,a061c4d3ad34551398359d63d133a21a
UniRef90_G1M289,3c4b6df3a2bc00f76a9f73ba12f23442
UniRef90_UPI0012DE4524,308ac30e8e9a549b94be28422a4a4682
UniRef90_UPI0015E10F1B,911141539b18e5dcb91d0e02e4da9b83
UniRef90_A0A068V0B1,9b3b4d75f752c1f091cc06ef16a0aa06
UniRef90_A0A1U8IRV9,f682734b4271aceb84e2184d8ba1b385
UniRef90_A0A022QHP2,28a2393e7b191784c81f9fbe8fdd5438
UniRef90_A0A200PLP6,6d8685386e1a61044fafb608934711f6
UniRef90_A0A0D9WHJ4,5f65a4ea851252fff6204ff94e8b7a90
UniRef90_Q6ZWB6,2eb5be9a2775bb0f55a6c05d8e85622b
UniRef90_UPI0013EBE241,2400179ec063901fe2bf64740402ee11
UniRef90_A0A218XSB0,e28fffcf94cb1c65004453d6c54dadb1
UniRef90_A0A2G9G983,0cd9fdf450fb184315110c9f07de1b70
UniRef90_A0A3V4M6I4,3da901bf145308265f48366917d2dc46
UniRef90_A0A414P8B2,2e1e300745629d12644eb56d2c432c6c
UniRef90_A0A556V9H6,e56b27038d411fe8b76531fae0a05ed9
UniRef90_UPI00053C6241,0925fdda209e4bc076a40ce2073d85af
UniRef90_K2R5L9,5ff447e00782211bb61c0be6e075f401
UniRef90_A0A218XRF8,6a03d0d82620bde78668864b33358080
UniRef90_A0A2P5ELY8,b721958db613a5b6467f08f53230f72f
UniRef90_H6NDS7,327a8a6fe33f5fc42d7ce8e9d1470691
UniRef90_A0A3A0DM55,f949867412a79f9075c2009f982a7174
UniRef90_A0A5N6Q980,b5e4fbf2d1806ebf2be9ada49549a57b
UniRef90_UPI001921B830,5f3cc827829ea44a35e11aebc31a8d91
UniRef90_F6HCB8,9c227fafd0f0feb47d413a8383364d54
UniRef90_A0A544U7M2,6e9f0892b4dca83e2fbe7c978f68c397
UniRef90_B2IAQ8,07a419f84b452676e25f71aa24ac4631
UniRef90_UPI00144AC116,66dad807e8f5f767e8a09dea13cd65cc
UniRef90_A0A843AH92,509b7e2bb981f1d389519c6a35ac911a
UniRef90_A0A168CAI5,4ec8013ff9620808fb4566c5676e0439
UniRef90_A0A0A0KAD3,d8d9b317ef2719ebe90825ae1912894f
UniRef90_A0A6J1K169,6a8aae9a3b4e95e2f1817bb10f8a608e
UniRef90_A0A6G3Z8B8,695822175a702ab361bbeb38b50224d3
UniRef90_A0A150WNL5,ae3ecdbfb3b2cf91f01ebb108fda583b
UniRef90_UPI000A2B17C0,fcfc4c49af69ec62ccb67e730af7f4b3
UniRef90_UPI0010A450AF,9376b9e5a139cef285d0a65a87ec031d
UniRef90_A0A1J9R9I1,2a28774f2861b842efb49e40d0bf1e0c
UniRef90_A0A804J1U4,3a454ca4bbb48ea1987e5abe4e3a8533
UniRef90_A0A443NSD9,48a544bff9cb7684aa27b4b1570ba18d
UniRef90_V4T6Y8,895e8ed24c42443bb23481ef98537deb
UniRef90_A0A5Y2Q9A3,608742d4ba8f961eb4c4da91800537fc
UniRef90_A0A3G9GFT7,27ee9b1f04cbba131456a0712d2732b6
UniRef90_Q6MIM9,9b69835ad989c4c6476beb56fbf8a806
UniRef90_A0A5C5T628,47e53e00bcfeaaed96ca4e441174d2df
UniRef90_A0A514WZK7,727bf06e2a96289c0103a383854d5ccb
UniRef90_A0A536ZEN7,814bea86404734b8ffaed2caa73d5d8e
UniRef90_UPI000D0B3431,b90306c8b87e92b6a2f92ad3216ad135
UniRef90_UPI00141A2E7D,d723d1da1efeff5d5eaea821f449388b
UniRef90_J3MPF2,fa13f6fceba8342a61453dcd3a928ee9
UniRef90_A0A1U7ZXC8,86ace0683eaabad9ecb08e255c13d062
UniRef90_A0A5X8MTA1,500f3acc7ac5612c011ae58ac76859a4
UniRef90_A0A254Q9U7,5f6ac7ae7303af81640b8bf0b86f5be7
UniRef90_A0A0B8X2D0,a74160d2a6fb04df985d57c23351dd87
UniRef90_A0A444V0K4,e6ca46c9e96f1c1ef604c849ff5e818a
UniRef90_A0A2C9VKZ7,e7854c47f2d4161faa9d5026e49796df
UniRef90_UPI000CE69901,e650652b701ecfcb9f8b603551f89614
UniRef90_UPI001008EC5D,92576758c8d3e5f7d69bbd4f1e0e73e2
UniRef90_A0A750MIT0,b74499f3c4bcccedd1649a6cc0d2a8ce
UniRef90_A0A743PUT8,435ff6351622252cade7e785995736be
UniRef90_A0A2H0WE95,dca10aef1f4ea2656713c3b859ed4c76
UniRef90_A0A258W715,a91cce054b8c74ee083036ee6087e728
UniRef90_A0A5X5P8C8,1a7c02bfeb22755fa1e6dff2b0958bad
UniRef90_F1NX81,ad5d0364ad00a05eb113c8f14a73a4d1
UniRef90_UPI000B77E1C4,ebb8adc60fd83b58161be5ed98807f51
UniRef90_A0A402SXS6,ef872d8f028af04f9a1f988b76094450
UniRef90_G7NUD7,6dcd06d0d17c17922e8ff40110d1e997
UniRef90_UPI000E7458ED,3778bfe4b105ed5b91ca9982a10532e9
UniRef90_UPI001872496A,3d362713bfd6df670f380fd0bcd7b656
UniRef90_A0A1U8P7X6,6cdfafc3e59f740227d2192ef10819ab
UniRef90_A0A3T5HF18,69555ba280028fdb89bb1f078d95c99f
UniRef90_A0A5Y3MN10,0ebbb571cf979d7dbdf0ae920049be4a
UniRef90_A0A5Z7XQX4,b133aea85ff7a595b4fc32b5921db81e
UniRef90_A0A1V0LG50,f32d5c39d2e17fb5a37e46e9fb14d894
UniRef90_A0A3F3I7X5,6c90676d22f671b9fd5a573fffad121b
UniRef90_A0A2U3X7P3,839635bb29b329d31f37f624db545863
UniRef90_K3ZSP7,708544380a2c3ebe282b64a657ae4952
UniRef90_I1HKC7,87939b1be3d9a18106a210d556d452f5
UniRef90_A0A5C7GZX6,96c3d46d634d19d96826493d84cf6cb3
UniRef90_A0A5N6QBN7,03e76f6f4f50ba1ef99ff1f457de2cdf
UniRef90_A0A0E0LQ52,40712d96e4e950f6fb89b649d2e90e6c
UniRef90_A0A6J1H1S5,7835c0e6bc1682c5270ac645c73cb57a
UniRef90_A0A315H3R3,3c31b3376f98b444f02af73c90095897
UniRef90_W5X8S8,72c2cce4d9584bbd4c7e7b34ed3f6108
UniRef90_A0A6A1W4I5,2c18cbbc5442b0311bfc185a921b0fa4
UniRef90_A0A2I4GED8,be5bb616dc4f428bafc5dbe7296efa5c
UniRef90_B9FP31,7784f2588b09e91a60177a1700b44491
UniRef90_A0A2I0W7W3,905089b5aeef66c7f6acb2eb4dffe67d
UniRef90_A0A2P8HKE7,676326b746ec367929981366ccf5682c
UniRef90_A0A1T3M972,8f04a1826cbb33073e40bca3a9a7c17d
UniRef90_UPI0011240DDC,cba4aa25ee0863867cdbfa2fa6033ae6
UniRef90_UPI0011E9232C,5ea0e87b801228694faca171129eb370
UniRef90_A0A7N2MFD6,c8759cd10fe9fb519f551fea2a0c23a1
UniRef90_A0A420I1D2,d42298b8a272db6a24de30788d42e640
UniRef90_A0A6A2Y1M6,b98c326ba94a57973cc7c8bc1ba7a83f
UniRef90_A0A2K1YWE0,9f293285c5a3a961dee39b04b9160152
UniRef90_A0A1S4A571,8e5c9d738ffd5a664b87b8fbaca5d89d
UniRef90_A0A654DKN5,3b1ed02319def49cbdf6c24280067b36
UniRef90_UPI000579DC33,f9db827e83c4e906315ccbde49a5c899
UniRef90_UPI00148AA338,3737a006bc9e3bde6708380a4ccb2a11
UniRef90_UPI0018F33986,efb3b0223bc4b1ac34aebbb59d320ac1
UniRef90_J3NAM2,843000b5e7679d96f2f074bc302a45ee
UniRef90_A0A0U2XQQ0,a5bd3b202daf11c33d7309ea51afbfd4
UniRef90_A0A420HNE2,a5fd44172ac6d347222b6bc8d057abbb
UniRef90_W7MD08,308fe063f5291715a677a010eb44a704
UniRef90_A0A5N5D4C4,0a19f34b24e0fe98f9c0080462ee446a
UniRef90_A0A702FBH1,fb06864e734a62ec7a0e0e64d967f6ac
UniRef90_A0A2S0JG69,ae013dae45ba6429a3c01299587c6004
UniRef90_A0A6P8GY15,931298dd33df855d6f54909d891ef535
UniRef90_UPI0009016BBE,122c17d34294793260ca53ac2da65c8b
UniRef90_UPI00141A5A1D,08efc7f51af863ea844feb8a4a89ca1b
UniRef90_UPI00190F194F,f47cd5981b406a3c38c231bfd6c98d1c
UniRef90_A0A545A5C9,559e09fbabf0862451ef568130d7ad09
UniRef90_A0A1B8AFW7,733488e358037dcdb47cf73efe380b4c
UniRef90_M0WHN3,2313d1e55948480b3567acab11e2068e
UniRef90_A0A2K1IFQ9,c3257fd73d954787bda8915919999403
UniRef90_A0A067LKC1,e5c37a24c9dc099e5f1f93ce5650c3ba
UniRef90_A0A6I9TLB5,762884143dc607945470112c9566c998
UniRef90_A0A811DQN5,1d50045fb90f2b42d7c04f815752787f
UniRef90_UPI00053FFA21,83420743846ca71157a332818254d629
UniRef90_UPI00101D89AE,31b8cb2dc63bdcdc94ee17eb1cc06433
UniRef90_UPI001623B66A,88cb262ecb47a84212feff1130d7c053
UniRef90_A0A3L6QNE3,5cde0c8ced1c53891ed178bcf799492a
UniRef90_A0A2A9PGL6,e8cf1c7ad38b9da8a2979d01314e214e
UniRef90_A0A7J9CQ29,e516de76655cd4d2a4cce571246e9ea7
UniRef90_A0A804KZD1,d915744e17aeef08f541e360ea2144a5
UniRef90_A0A1S3X7Q6,9b9f43dd6ccd5fbf5f6ce84e3fa0c233
UniRef90_A0A6D2ITR5,24638e35a8c3a6ef1780f72ccdd31eb4
UniRef90_A0A809NFQ2,b06dae52f5259c8036c77b2433fa3daf
UniRef90_A0A1S3NRZ1,77e39a966ae49fda05a86674e1aefa04
UniRef90_UPI0006881773,528e3a8ff2590986b5285add9a8bf716
UniRef90_B9SQN3,05445eb260a8535e06bd697b6c944f82
UniRef90_UPI0009E4F898,b07208c02369a1dec858ebca9f8c4c60
UniRef90_UPI00112A2451,c1e106e1eb0f1766e7d8864c1ef2c574
UniRef90_N1J5K1,38d4e45103f4750a2f0a00f247c20611
UniRef90_A0A6A2XHT3,d41d6a05912b5e31b59b91ae668d4549
UniRef90_A0A3Q7GBW6,133aae8e32a7fa51b59b4b19eb31438e
UniRef90_A0A3T0RU09,f45d250b65c59aa81a053249703c034b
UniRef90_R9L262,bed0ccb5d941a18f61e938614c7dfd9a
UniRef90_A0A7I8EP89,a04e6f7c69861a0b946e2f252b31e76a
UniRef90_A0A1F3TYA3,5e70f9ea05da51a9ede05462afe34729
UniRef90_M4V9W5,d88e6970094aa16fdb2c9b0efbca974f
UniRef90_F1C569,7d5b93d8af55357104b7796608dbcfa9
UniRef90_A0A059AAT5,b7d60512b7ca24485a60256e55192545
UniRef90_A0A452YX80,345e7dbba2c87c07854987150b875a92
UniRef90_A0A2C9V3V0,193b8d0c788d05ec38563868ca4fd0b0
UniRef90_A0A661FBR2,9de6033e5e43241b5855bb499cbf7ddc
UniRef90_R2SUW0,0c4c51579b2186b9adfa3724d135c503
UniRef90_A0A5J4E7P5,87aaaa43787c5ac0d234cf656a2403b9
UniRef90_A0A3M7N5U9,ebce75c7fe0719c07c56fdd38d1c3fe9
UniRef90_A0A4U1EIW1,f388f2d756647c281185e7d39f0d23ad
UniRef90_A0A7N0TGY2,5b2e281b72877bcab1a5198090742187
UniRef90_A0A5B6Z012,effe186df5096b0b77fcc61202ee9470
UniRef90_A0A7J7E205,5245996790af43bfda17b9f5a9da7fec
UniRef90_A0A2G9GL66,84efaf4b3b22c3595f1fa71a73e8ad64
UniRef90_A0A5J5AUB2,f54605b67e54bb1557700787e555012d
UniRef90_A0A7J7LWL6,a02750fa8885a1489604f4ff453ec8a4
UniRef90_A0A2N9GLS3,8c984e00309b943c8fb320ff62c0d4d7
UniRef90_A0A745IVR2,ba1ac0e5ace7ccefb75f6393e8f7e7a3
UniRef90_A0A6B4E4W4,96f8c1c38505c7d22b210e9c16678b61
UniRef90_A0A1S3YI87,48b99042d80b5d8c70c18fc821bd2481
UniRef90_UPI000524F90E,c5a5c9d772729068ce55e01f048aa77f
UniRef90_UPI000CFB9209,4a9d4951b909e2d290417ddabb65dc5d
UniRef90_UPI00098E225C,669ca093a3d3fe7cc0edea2c13e09247
UniRef90_A0A0K9RD23,c143df7104dd212c07ad313d075a6fc4
UniRef90_UPI000F7C1412,9f56f8e43ca1f411aa64bfce7efd64e0
UniRef90_UPI001263CA8B,e29530ce7ca76b0738306450ed580cc8
UniRef90_A0A249XYS4,967e025ff206a2953ae28e47197df359
UniRef90_W9RNF2,76c556e5cd384a7f2a607d5b572e319d
UniRef90_B1FS13,c0f1b51f5c4e811f2025aa96a7a00104
UniRef90_UPI000D37AA09,eb0c061883756fb050849a5217b52520
UniRef90_Q50H33,5a374c3425ec30ae0eaa89bcf273ddb0
UniRef90_A0A210R343,d0a3de4d70e8c51dab23b1cf237c5620
UniRef90_A0A1S3ASH5,c3fb32fb879ffa41399c628d91b8303f
UniRef90_I1MZ15,0cd972a46cdb057c3369d82653c7a73f
UniRef90_A0A835R8Z2,20f2d63d66e2087cd224d938f588885b
UniRef90_A0A514WYU0,4db2319b23c4e0e5b506352951dd1f6c
UniRef90_UPI000BB7DE90,b2e789bbb4f2af43e49df27555298a18
UniRef90_UPI001008A7B0,dc4de97e7013c6c7eb2fc6129f02fed5
UniRef90_UPI001244E2C7,177c94aeb15d5e43271200f51a58ae5f
UniRef90_A0A371G1L8,43bcad17c58596bd96bbc552fc25ace2
UniRef90_A0A1R3I0A2,9321c9feb58db638fed21b15c7050fe9
UniRef90_A0A1S2Y7A9,0febb9c9acd08c7fea24d7c5a2925ffa
UniRef90_A0A4D9C637,08e736281ffc813b15616817e1f95bcb
UniRef90_A0A841I252,ad008bbe82c4f779ee66e3775a0a496f
UniRef90_A0A445B811,5c9c295b38861ce7d069032e590ce4f2
UniRef90_A0A2L2N3S8,74013bdf9d9bfba45e955c53754e63f7
UniRef90_A0A2Y9I0N0,f1a396e5e72216af74bbdc8bab6ae4be
UniRef90_A0A2K3NKL8,a71e51ce90658b02a5a711eb6e7ee23c
UniRef90_D7SY26,6f2db09c1454a069fe6a27d0f163ecb4
UniRef90_A0A2N1JQF9,9899145d749b330540488de789c4f4fe
UniRef90_Q8LED3,09432088a2410e688b4184aaa49f23f7
UniRef90_A0A6A2Z5G3,d6691c1c95fd4f6a6130ae9a69bba747
UniRef90_A0A2Z6LXL9,17d2113717b53a8d53b1e187e22283a6
UniRef90_A0A671W8H1,926c4a8e08712f3ee914897852be2136
UniRef90_A0A2T6ZWQ2,bcaf2a45bc5c027f803f9c806671de5f
UniRef90_A0A7N4NTT9,9cf6a70980aab7f69993657c4026cdaa
UniRef90_A0A4S8J6X4,61dc96f39ae998a3f1ff98f88dcc96a9
UniRef90_A0A7I8JZG2,fe03b3045ea606eec09d0a0d37813090
UniRef90_A0A154BMW5,fcf18c1e1cf06d7e67a8beb551abee8f
UniRef90_A0A3Q3F7S3,eb5fe4d19599f958289443c52ee722c4
UniRef90_UPI00098993F2,6ade1a023550696034d43b5856840d7f
UniRef90_UPI0009A559A6,9546b9e5917a719e834b975e4fbec4a4
UniRef90_UPI000DA2B1A0,8385113dfe6b366985fcb5e38decc40f
UniRef90_UPI0013032795,72b9bbe8a5b31f657dbee75c3afea879
UniRef90_UPI001A466324,a4b2f9b8fc0c911df17534f99653393c
UniRef90_A0A3N4J847,00f170db29009fd8232819906926b9c0
UniRef90_A0A3B6MPI2,fc55935a65f15f3b0007b2d4068bf38a
UniRef90_A0A0D9XN68,fbe6a2dffe728fb6eb9d4dc3d9487eb5
UniRef90_C0PYG1,6d6fb31a39cad3aae82ed9034637c78b
UniRef90_K6DGW0,c7d9509e7c3092b3d9cdb4870fce7de1
UniRef90_A0A6B9Z8M8,3def00158c94c5a9e11222ba7ffbad92
UniRef90_UPI000D5E4FF8,6ad0f89cb3f82eb70b65e57faf6b3719
UniRef90_UPI000F6566D0,5fad75e65838f6d86fa9b00e31077b40
UniRef90_UPI00101AD337,955aa4caf9caee81f165a5930509f5bb
UniRef90_A0A835EEF0,01e63ed492943463b78779a7d44c9c4b
UniRef90_A0A3B8JSX0,06160625d8ad18d58b2580c43921c308
UniRef90_A0A315W5Z0,2694f28d0c27582222ec380041964018
UniRef90_UPI000CD01F40,be3333349487af262d30c48b9b8581a9
UniRef90_UPI0015C531EF,7928c613f6f8e6ef232d049891c42243
UniRef90_F1PH13,314008124946c5941c7d2dd93c6632b7
UniRef90_UPI0018992BE3,acbb1143ad8f6f2170954031334b7e40
UniRef90_A0A2G5EUY9,0acebfb707d5bd973caed8303bb27ae6
UniRef90_A0A0E0EGH8,a921471c5cb3562579bca467cc726dae
UniRef90_B9HHR2,0a57a3a004a5650790efa3e62225de8c
UniRef90_A0A6V7QA25,acd19859ce45ca6f64217f2f85ab1e60
UniRef90_A0A143ZVL5,f9151a4b02ee7fce3339321fdb5a71fb
UniRef90_A0A853N533,af372821d88fa947e2b00f03f6f8a802
UniRef90_A0A2A5WYD6,7dfe64ddd2f645bb3cc117f5da22417c
UniRef90_A0A3S4XIM9,1494e7f0b6237e0b1064d9ba524b696f
UniRef90_UPI0011760530,b18056727574b32edbaa87198045defc
UniRef90_A0A6P4TIZ3,32a0104170e951c3ae7c4c9ade9eefc5
UniRef90_A0A452C9K2,5697f8b78858e8373256924ff0766f55
UniRef90_A0A663EFR1,1485684d7a55156c39907d8e490c15d5
UniRef90_UPI00088C7D57,fbcd299b256af757b189046dc98bbe5f
UniRef90_UPI0014581732,645b0ba485d9aac41bcb0c00fad5fdff
UniRef90_UPI00174951B1,5edd8cf8538741167b4d285c8c22770c
UniRef90_A0A671DSX0,32d06232e2e6e99cbde0a3af71114230
UniRef90_C5YQ14,c01421ae94d2bb291f9edbd73ab9a468
UniRef90_A0A022PUJ4,e7eba6d3a6f7598080f56beae8792523
UniRef90_A0A199VC87,6ff07c756c1daa8be5d5763a18c68542
UniRef90_A0A7X8BFK8,367fea174cb0b2978fe0e0d142fe77ea
UniRef90_H2LP75,be32fb530c913d64ceac06827ba4b58d
UniRef90_A0A3Q2USX4,b28e11926158e6289554285bc49ec6d2
UniRef90_UPI0009F48EF3,82c124394d98d781bf4dcf618a758237
UniRef90_A0A6P3E5G4,572e8511c5653b7124bc50545bb250ed
UniRef90_K3ZIC4,68b6cbfe2d002b8e99f41085d04c4f5e
UniRef90_A0A5B6Z0J1,15187258a74a1e326ca10ea793f241a1
UniRef90_A0A2R6RWS4,d18b14dade3707cbd129d32b1db4b8a4
UniRef90_A0A3B8JKG2,1d3124f474bdcb65ceb473ac87e2804b
UniRef90_A0A2X1AJ02,71ba8b0646ad2347ecc52846eef3b7d5
UniRef90_A0A3G2PWD8,7718305befc1e32d28ee6c764a0f740d
UniRef90_Q47ZY4,1101e3981952cce3222d72b9c8360900
UniRef90_UPI00031DBF90,91b74aede91140a7f703799c4d1855cc
UniRef90_UPI00077D64D3,0eddefdabe1594836693321b30374b88
UniRef90_A0A4V6RYH2,4744c3742ad6ecb5f177215b2aa6b5d8
UniRef90_A0A6A5Z8X0,87961d888af93e7a6783346ba3b9dcc5
UniRef90_A0A2K1YWD7,bce7165f833e1e779dd6f10b3f5e0442
UniRef90_A0A834TYI6,a839c6b84abfceec2bb43df739509c32
UniRef90_A0A835D9G7,5435860cb6f946dd7175999bfc8b53ba
UniRef90_A0A200PX60,b648b2bc1887aa2100ac975984ba4971
UniRef90_A0A090SUK8,2e1d8c117a7aeca7bcf7ea66edc76d21
UniRef90_I0SRH7,270599fa481aaf2cf3314df9d1212e01
UniRef90_A0A1L8F6L7,5ed1cf8c49b4cd00389a2963d88b8d64
UniRef90_UPI00057DD4ED,b9f92ab9930324d2ed797593d5a42f22
UniRef90_UPI0019D22C9E,d7972a99a5c251e54a2c41174b4306cc
UniRef90_A0A6I9KKY7,ea14d039c6cac515c8af322ef9e6ce44
UniRef90_UPI0000E36F0F,be6c3c012c16940cd262a8e3e70427f7
UniRef90_A0A1S4D926,516539e484deabed2ebd56d0a193526c
UniRef90_UPI001785414E,2cb387a82a1851c669af5133fa591636
UniRef90_UPI0018757A47,bebecada339d565274b520f05e26351b
UniRef90_A0A166BYZ5,954d3d34637faae3444f8a893183902f
UniRef90_A0A1Q3BAT2,16becf8bd730e60771b8f4a75ac0f39f
UniRef90_A0A1D1YK53,3926de2633b2e6ce7cc915edaf6e7a4b
UniRef90_A0A3P8XFN0,0e9f39691ebb28a3fb809b2d46d41b28
UniRef90_UPI0003331181,9a3a5e660ea4ed3efc577753fb20ecfe
UniRef90_UPI000837B1FD,97e322d444a1d8edd9084f5f57520377
UniRef90_UPI0018ADD059,c77310170a082926d3058448c0965dd5
UniRef90_A0A549UHN9,ad28967148d09be6a07e3c7c1b77f901
UniRef90_A0A834T717,c2021f14f7defb00a6f3d44e2dc1fcb5
UniRef90_A0A3I8FZL1,1fcfb4d6285abb0da55cb5be6a3b19ad
UniRef90_A0A5U2FAL2,38f0a0093b792fabbab66f233ebf5cd7
UniRef90_A0A613LDI6,bf6897b63cc67e354ffc2df32010ab07
UniRef90_E4MNZ8,f84f745c0dfd561aca50f922f14af83d
UniRef90_A0A2N3YH78,8552a8c30e480f8e7d60466a1ae96492
UniRef90_A0A7W2ZX55,bda44a14a97571fb020e3664e3292f23
UniRef90_A0A2S0IDU0,93e8486f9b78d19ac20564c26c710b9e
UniRef90_UPI001900AE4E,e5734c756a6b95563e6255a5315a7c6f
UniRef90_A0A7C5B8C6,a30c17775eb127c19ae0e2bc862e1b95
UniRef90_A0A2G8L0E7,681e6b2b037d5339a0d8b8d5c34cd4ab
UniRef90_A0A0R0LBD8,4f99f1c2db86bcdfe31eda57e170dd47
UniRef90_A0A0D2V991,e57458dfff0adb00e59f88b52db61fb1
UniRef90_A0A2Z7CJZ9,3263780274ef86df39afea9f0aa10d0a
UniRef90_A0A2N7GU60,86e93e34c806ac4d08d4549ddfed892f
UniRef90_A0A1A6L1B3,1111c357ea5b685ed6f7b1dc07d5522d
UniRef90_A0A7Y5FV65,066ff775bb5ae96a052f9f434054bd0d
UniRef90_UPI0009E55F41,e11a654a9b6768bf56d4864fc785e7c0
UniRef90_UPI0010A4BE7E,3ac5c772bb5cc39c237bda5789288a44
UniRef90_A0A316WYI0,2a383f9a8fd3a1cdfcce460c5c4cb973
UniRef90_A0A7C4VJD5,1322db0760df99a2c7c9f790cee1836d
UniRef90_A0A833RE24,761f452af94ae3d34cf631a5682042b9
UniRef90_A0A5T8M0T3,bbfe68f71072804093c852b084788128
UniRef90_A0A2N1DII8,3ea4a8a988ddd360fef0860349ca3305
UniRef90_A0A1V0DUG5,22a91f86a5c8b1aa5e8260a7161732e4
UniRef90_W1HZI1,d7035e641c4106cc85d7bd7cc6e661eb
UniRef90_A0A3N2BYV9,aafa515cf8140505a0e21ad0b0be61ac
UniRef90_UPI000C162E52,19007211dd0126429a815122556aa5d7
UniRef90_UPI0019D5F002,ce0449e1a10da76509c2bd6c5caf5dc8
UniRef90_A0A0B7H466,11c21a0ec8d83cd855001fb8c0ee3a03
UniRef90_A0A250EC90,141f2d6448e68193465fb92a79ff0815
UniRef90_E7FCU9,8b0e0a7f53c8f69fade23cfa001ba578
UniRef90_UPI000B790F2A,882f5c45ab62b83bce6f3ec4eaf3fb7f
UniRef90_UPI0011132520,2f2c1b5a65f1ae830dbaf721641f0b2f
UniRef90_A0A835KTC6,45ba954f224a694a116f7c62dcdd74d4
UniRef90_A0A2I0FDB6,a10bac94aa00f65d2d11af1aa53b94a1
UniRef90_A0A6F9CHN3,665130858023141925ab12f9f48d4ea4
UniRef90_A0A0J6S476,8999a81274b2ae668202f6f91dd9c8a6
